Date,DBK.DE,UBSG.VX,NDA-SEK.ST,3988.HK,C,0939.HK,1288.HK,8306.T,8316.T,RBS.L,MS,1398.HK,BARC.L,GS,ACA.PA,UCG.MI,BNP.PA,GLE.PA,HSBA.L,SAN.MC,STT,8411.T,RY.TO,INGA.AS,BK,JPM,WFC,BAC,STAN.L,CSGN.VX
2013-03-21,32.43243561537466,13.06230044463265,11.073852045946005,0.3246766380665275,43.324627,0.5821912602097343,0.3452179794388189,5.167083368931617,34.54801587102255,4.536533816425121,20.146727,0.4937439128082245,3.6216558423913043,135.531723,6.661414520512488,22.761573702601268,43.10055519606574,29.086170570726022,7.90968171799517,4.850722143134463,53.40203100000001,1.815450465000251,47.456244149765986,6.360925326776238,25.215252,41.736019,31.769299,11.831985000000001,21.778060612922705,20.487387253864068
2013-03-22,32.03875080655568,13.066991122384273,11.124681956997874,0.32282876429970114,43.324627,0.5784263887457487,0.3415848191281047,5.097223112539328,34.317156956394186,4.452912505503515,20.256325,0.4918820210244254,3.6100170191446397,136.669083,6.564487030584591,22.335293586269195,42.11391276293715,28.271809265711703,7.909262787131644,4.796661504710285,54.098976,1.8094664183135005,48.009326369227765,6.113618531423409,25.59552,42.107208,31.820618,11.822575,21.609167792673116,20.727519551891778
2013-03-25,31.30651202771519,13.246190729888118,11.062036954000773,0.3273866890280896,42.615795,0.5914771548953611,0.345165952414995,5.183184950124912,34.34683216939621,4.378649692793219,20.064529,0.4982918500599611,3.5022995532923726,136.212265,6.2384730597413425,21.23265521418059,41.21248225472448,26.816530131152238,7.8880664877803355,4.68434378296714,53.691666000000005,1.819695823395121,47.97468401486989,6.042820489444003,25.523087,41.882774,31.829178000000002,11.671966000000001,21.78947168056593,20.327322322855622
2013-03-26,30.82955509836698,13.24274551570689,10.991212641914698,0.32655826418595063,42.941475,0.5963307220532907,0.34254380765860953,5.139450937266294,34.39841561247775,4.341226472374013,20.292854000000002,0.5002806267072103,3.5499869156041286,136.61312900000001,6.1272521537868085,20.54003986112897,41.13680082293944,26.429291500578632,7.893015816636309,4.5171389996142475,54.08991999999999,1.810212609544585,48.227203132648064,5.926519223350907,25.631732999999997,41.986362,31.906164,11.559013,21.7128288099575,20.423439592538305
2013-03-27,30.04507073045268,12.978449530640228,11.00907593454344,0.33306613742976443,42.587055,0.6002050363420796,0.34442729006649825,5.185706003366493,34.50992608421988,4.201668021228203,20.356779,0.5040834579102016,3.5548543138741473,137.825073,6.255625,20.41841177983539,40.43371141975309,26.165641718106997,7.874475435936316,4.469025205761318,54.008099,1.814979673165749,47.85743925233645,5.829672067901235,25.260519,41.235374,31.632444,11.51195,21.613689946929494,20.444087121611645
2013-03-28,29.78455277280859,12.908390816647447,10.971653282658002,0.331080896560608,42.376328,0.5943175318820043,0.337028468375628,5.2032453411246165,34.269669562541466,4.16805349632364,20.073664,0.5029381682339302,3.586931359496505,137.181793,6.364212880143113,20.559677996422185,40.55009327881421,26.15665474060823,7.9120309389088925,4.449810886787631,53.717197,1.7769163285780498,48.26269264836138,5.712978533094813,25.342003,40.967773,31.640995,11.464885,21.559046990831796,19.967020652059965
2013-04-02,30.871266666666667,13.122545144049841,11.37395772628463,0.32836928682226474,42.251804,0.5934658871304375,0.3307343066370519,5.070016634176646,33.31258583792121,4.286146124792265,19.817953,0.4965382098151479,3.6600714911618066,136.743622,6.486779487179487,20.937916666666666,41.58452307692307,27.17563717948718,7.998881764617011,4.588992307692307,53.371745999999995,1.732558342794713,49.15705947310301,6.024989743589743,25.459709,41.675606,31.5469,11.436645,21.990362804048953,20.545442374793126
2013-04-03,30.297590593677718,12.996963378492804,11.180446573911976,0.3274626138783777,40.709621000000006,0.590676757408617,0.32621660308416983,5.13330245777218,33.6634542303179,4.104466404239213,19.279123000000002,0.4937839895794279,3.566729114307343,133.69516000000002,6.334456437933693,20.129539964019532,40.835388075044975,26.402048316628118,7.90651170325511,4.464728861475199,51.735416,1.759333171850273,48.46611743824877,5.7670701619121045,24.834988,40.694084000000004,31.367259999999998,11.116608,21.72666932626798,20.305013759525824
2013-04-08,30.145907491856683,12.763383281601199,10.976371439719081,0.3181882469324086,41.724971999999994,0.5736635400377669,0.3188914164118391,5.609172719673375,37.26157964606748,4.061355402930403,19.854483,0.4779503105590062,3.445199587912088,134.077393,6.178385667752443,20.6998006514658,40.439141368078175,26.1145328990228,7.722774038461538,4.496672312703583,52.689944999999994,1.8140461000608996,46.851694865237064,5.900074267100977,24.898360999999998,42.196774,31.666649,11.493126,21.002342582417583,19.927583217381997
2013-04-09,31.19599874429373,12.95381636812185,11.193862689838735,0.3227842704357716,42.041065,0.575534522578177,0.3207011813016602,5.487182228009568,36.83292849417671,4.197057830217591,19.854483,0.48349410766062084,3.56873311369905,136.594498,6.304945651463028,21.17255235379524,40.8098206694484,26.389041346744975,7.801455501072634,4.560314449778289,53.162666,1.7863905139885958,47.461583811501626,6.021377091208748,25.088495,42.283623,32.034477,11.530774000000001,21.124404121973644,20.413233937573743
