Date,STT,0939.HK,BK,C,JPM,INGA.AS,GS,MS,3988.HK,BAC,1398.HK,BNP.PA,RBS.L,GLE.PA,CSGN.VX,1288.HK,STAN.L,DBK.DE,BARC.L,ACA.PA,8306.T,RY.TO,WFC,8316.T,UBSG.VX,8411.T,HSBA.L,SAN.MC,NDA-SEK.ST,UCG.MI,^GSPC,^HSI,^GSPTSE,^N225,^SSMI,^STOXX50E,^FTSE
2014-10-06,68.432877,4.484741,36.139721,50.139114,54.465141,9.172891,178.23461899999998,32.400471,2.819315,16.379578,3.946211,43.132797,371.899994,33.153076,21.570328,2.775991,998.978577,23.07019,211.770065,9.266348,556.174316,67.973167,46.442539000000004,3853.305908,14.193582,171.339478,503.090576,5.709701,90.347252,29.721317,1964.819946,23315.039063,14743.099609,15890.950195,8723.040039,3138.669922,6563.700195
2014-10-07,66.347588,4.509159,35.300999,49.170483000000004,53.64156,8.99121,174.736099,31.502259999999996,2.835379,15.991167,3.986397,42.239117,369.700012,32.278114,21.408539,2.791899,999.424805,22.53582,210.265869,9.114492,553.362122,67.61673,45.594559000000004,3846.298584,13.949316,171.251953,500.551331,5.571022,87.81324,29.331778,1935.0999760000002,23422.519531,14576.5,15783.830078,8561.990234,3082.100098,6495.600098
2014-10-08,66.962006,4.468462,35.934703999999996,50.388462,54.664249,8.906425,177.43605,31.946737,2.811282,16.218529,3.962285,41.657379,366.200012,31.925644,21.303413,2.768037,983.93689,22.306751,209.126358,8.994518,549.370667,68.737015,46.549664,3766.587158,13.86208,169.589325,503.407898,5.53194,86.838631,29.015404,1968.890015,23263.330078,14666.5,15595.980469,8517.290039,3053.310059,6482.200195
2014-10-09,64.336777,4.541716,34.769806,49.045803,53.469607999999994,8.954873,172.330872,30.835539,2.835379,15.716435999999998,3.994433,41.185246,358.399994,31.228996,21.157845,2.791899,973.757202,21.99708,205.981262,8.782635,545.741943,68.53334,45.630268,3719.723633,13.617812,168.889267,496.583588,5.490567,85.571625,28.406853,1928.209961,23534.529297,14460.599609,15478.929688,8482.900391,3042.449951,6431.899902
2014-10-10,63.340675,4.468462,34.378403000000006,48.057972,52.962788,8.906425,171.484726,30.50218,2.787186,15.612228,3.930137,40.902809,357.0,30.511612,20.575466,2.744174,971.544678,21.475349,204.112427,8.858603,534.674805,67.591263,45.201817,3608.91626,13.399718,165.651505,492.219269,5.452256,85.035576,28.236423,1906.130005,23088.539063,14227.400391,15300.549805,8374.589844,2991.5,6340.0
2014-10-14,62.586613,4.468462,34.061546,49.362286,52.483116,8.769153,169.887619,30.566999,2.811282,15.650124,3.930137,41.054565,357.799988,30.735538,20.429892,2.73622,960.928101,21.225086,202.380356,8.870643,523.789001,66.869865,43.586182,3524.386719,13.373547,163.638809,503.566498,5.477542,85.084312,28.16345,1877.699951,23047.970703,14036.700195,14936.509766,8338.0,3000.98999,6392.700195
2014-10-15,61.26469,4.525437,33.502410999999995,47.645579999999995,50.256721,8.304858,168.499619,30.196603999999997,2.835379,14.930143,3.962285,39.166031,342.200012,29.147341,19.677711,2.752128,936.153076,20.423437,193.446457,8.38693,524.877563,65.571342,42.711433,3541.029785,12.850121,162.763733,489.600616,5.256879,82.257919,26.435154,1862.4899899999998,23140.050781,13869.900391,15073.519531,8144.879883,2892.550049,6211.600098
2014-10-16,61.61845400000001,4.484741,33.698101,47.712727,49.849453000000004,8.131249,164.069397,30.122526,2.811282,15.233294,3.9221,38.318718,337.700012,28.517035,19.224781,2.73622,929.076599,19.795727,189.526474,8.29497,508.004578,65.639236,42.961365,3445.551514,12.649474,157.600815,489.679993,5.158803,82.111725,25.63188,1862.7600100000002,22900.939453,14053.0,14738.379883,8057.5,2874.649902,6195.899902
2014-10-17,62.72625,4.484741,33.884491,48.019611,50.863094,8.57536,168.185852,30.761465,2.819315,15.356446,3.954248,39.625515,344.899994,30.018148,19.62114,2.73622,952.087219,20.436171,194.266922,8.714719,499.84021,66.895332,43.461224,3359.270264,13.138006,156.025711,494.996582,5.337328,86.253853,27.019318,1886.7600100000002,23023.210938,14227.700195,14532.509766,8250.099609,2962.23999,6310.299805
2014-10-20,62.763489,4.50102,33.884491,48.460772999999996,51.252258000000005,8.652069,169.06999199999998,30.854059000000003,2.827347,15.403819,3.970322,39.680321,351.899994,29.997414,19.766712,2.752128,952.087219,20.478563,199.052933,8.690724,517.439026,67.217834,43.898602000000004,3471.391846,13.164177,161.62616,489.838745,5.338523,85.376694,26.775917,1904.0100100000002,23070.259766,14337.799805,15111.230469,8283.30957,2927.300049,6267.100098
2014-10-21,64.206429,4.50102,34.294533,49.170483000000004,52.42880600000001,8.922574,171.294632,31.539295000000003,2.827347,15.725913,3.962285,40.713112,360.0,31.104597,20.057858,2.752128,965.353271,21.034225,203.656616,9.030553,514.173218,67.973167,45.032215,3439.419678,13.45206,160.051041,496.107635,5.44429,89.470108,27.7983,1941.280029,23088.580078,14547.700195,14804.280273,8404.80957,2991.459961,6372.299805
2014-10-22,63.210335,4.566134,33.903126,48.623816999999995,51.994392,8.962947,168.109833,30.955923,2.87554,15.536442000000001,4.010508,40.869083,364.399994,31.316076,20.260088,2.783945,969.33197,21.093632,203.656616,9.114492,524.242615,67.438492,44.782288,3474.895752,13.626537,163.026291,500.789307,5.477976,88.495483,28.236423,1927.109985,23403.970703,14312.099609,15195.769531,8506.099609,3008.530029,6399.700195
2014-10-23,64.178505,4.582412,33.996315,49.304745000000004,52.546473999999996,9.136553,171.180527,31.446693,2.883572,15.725913,4.034619,41.484547,367.5,32.016872,19.871838,2.807807,972.437195,21.318424,205.935669,9.270415,525.240417,67.952583,45.166115000000005,3464.384277,13.652707,163.638809,506.691742,5.507752,89.372643,28.552893,1950.819946,23333.179688,14486.799805,15138.959961,8546.080078,3044.300049,6419.200195
2014-10-24,66.915459,4.549856,34.754704,49.678771999999995,53.161896,9.112329,174.308304,31.780046000000002,2.883572,15.839592000000001,4.010508,41.737476,364.200012,32.207623,19.888052,2.799853,986.595581,21.288769,206.345901,9.370297,529.050415,67.926857,45.701675,3495.480713,13.565471,164.60141,504.848053,5.51637,89.177711,28.650253,1964.5799559999998,23302.199219,14543.799805,15291.639648,8532.089844,3030.370117,6388.700195
2014-10-27,67.362305,4.517298,35.016861,49.477367,53.071388,8.950834,174.840698,31.446693,2.87554,15.716435999999998,3.97836,41.214756,359.200012,31.320223,19.669605,2.783945,968.895142,20.979094,202.243622,9.278387,532.588379,67.746941,45.799873,3520.00708,13.469508,166.001526,498.595581,5.379267,88.836601,27.91995,1961.630005,23143.230469,14469.0,15388.719727,8520.5,2998.840088,6363.5
2014-10-28,67.911552,4.631248,34.754704,50.292564,53.967377,9.156742,177.131851,31.817096999999997,2.955863,15.915379000000001,4.058731,41.754337,359.100006,31.87174,19.839499,2.83167,883.418945,21.420225,203.291962,9.374282,535.219116,68.089661,46.219395,3521.758789,14.237201,166.08905,501.481232,5.456828,90.493446,28.236423,1985.050049,23520.359375,14624.299805,15329.910156,8630.410156,3036.149902,6402.200195
2014-10-29,68.721466,4.680084,35.297745,50.493969,53.659664,8.894312,176.903671,31.937824,2.979959,16.095377,4.106953,40.864868,359.799988,30.92214,20.001198,2.847578,877.844788,20.91123,201.012909,9.118477,543.383423,67.798347,46.567513,3575.629883,14.219752,167.839188,503.405212,5.374559,91.029488,26.970638,1982.300049,23819.869141,14527.599609,15553.910156,8654.469727,3022.419922,6453.899902
2014-10-30,68.470116,4.655666,35.550533,50.983177000000005,53.750168,8.938724,177.749786,32.058559,2.955863,16.133268,4.074805,40.860653,365.299988,30.826761,20.195322,2.839624,834.93042,20.614298,202.88176,9.270415,551.547913,68.209625,46.826363,3596.214844,14.202308,170.639404,504.286987,5.35811,90.883301,26.897665,1994.6500239999998,23702.039063,14458.700195,15658.200195,8719.0,3035.899902,6463.600098
2014-10-31,70.248184,4.704502,36.25275,51.347683,54.736656,9.213263,180.62085,32.457896999999996,2.979959,16.256424,4.123027,42.272839,388.0,31.859301,20.688698,2.863486,831.390381,21.106367,219.518875,9.430243,573.500854,68.552315,47.388709999999996,3853.743652,14.533809,175.014786,512.623474,5.506183,92.296494,28.041702,2018.050049,23998.060547,14613.299805,16413.759766,8837.780273,3113.320068,6546.5
2014-11-04,71.29084,4.688223,36.23402,51.021542,54.528496,9.055807,180.887054,32.188576,2.987992,16.303791,4.090879,41.088291,379.5,31.228996,20.01741,2.847578,836.611267,20.716093,215.781189,9.198432,579.125244,68.817947,47.549389,3979.443359,14.350612,178.340073,500.43927,5.288379,90.006142,26.970638,2012.0999760000002,23845.660156,14390.400391,16862.470703,8718.019531,3034.23999,6454.0
2014-11-05,71.886635,4.655666,36.205933,51.817703,55.343029,9.306124,180.47825600000002,32.411460999999996,2.963895,16.426945,4.042657,41.872372,382.799988,31.519266,20.106409,2.823716,828.205444,20.974817,217.011917,9.326376,577.401672,69.631897,48.097477000000005,3975.501221,14.516359,180.177734,507.733826,5.354192,91.078217,27.968632,2023.569946,23695.619141,14548.299805,16937.320313,8843.169922,3091.540039,6539.100098
2014-11-06,72.473114,4.639387,36.299557,51.788925,55.415436,9.294011,181.58103899999998,32.792225,2.94783,16.445894,4.010508,41.834431,380.700012,30.743832,20.219641,2.815762,849.441345,20.932426,216.371078,8.786704,565.7901,69.537651,48.573689,3881.336426,14.481467,177.027451,509.577515,5.311886,89.567566,27.700939,2031.209961,23649.310547,14563.400391,16792.480469,8863.879883,3102.070068,6551.200195
2014-11-07,72.43588299999999,4.598691,36.430637,51.558712,55.63264100000001,9.180964,181.305344,33.117268,2.94783,16.445894,4.018545,41.033485,374.899994,30.005711,20.187216,2.807807,837.14209,20.593102,214.357025,8.530816,570.144409,69.469109,48.376011,3877.833008,14.368056,177.639999,505.00827,5.208468,88.64167,26.775917,2031.9200440000002,23550.240234,14690.799805,16880.380859,8816.919922,3064.919922,6567.200195
2014-11-10,72.72448,4.631248,36.983047,51.693001,56.048962,9.172891,182.341599,33.321575,2.963895,16.455366,4.058731,40.603508,378.5,29.951807,20.340897,2.807807,833.779602,20.495577,214.906326,8.398886,572.321655,69.897507,48.367027,3909.366943,14.472743,177.815002,509.577515,5.27349,89.421371,27.23843,2038.2600100000002,23744.699219,14709.799805,16780.529297,8867.530273,3094.600098,6611.299805
2014-11-12,72.100739,4.655666,37.20776,51.242160999999996,54.80905500000001,8.886237,180.801468,33.405167,3.084378,16.379578,4.058731,39.545422,374.100006,29.172222,20.114429,2.83167,837.14209,20.092567,210.100113,8.027135,575.224365,70.471542,48.106464,3920.754395,14.603599,178.252563,509.497314,5.196719,87.22847,24.852898,2038.25,23938.179688,14856.200195,17197.050781,8867.780273,3047.300049,6611.0
2014-11-13,71.197746,4.696362,37.067303,51.261356,54.510399,9.00736,180.858521,33.284434999999995,3.100443,16.313263,4.106953,39.663456,373.799988,29.466637,20.438,2.863486,850.680542,20.177446,209.505051,8.215015,583.479553,70.385872,47.97168,3964.990479,14.769351,178.6026,511.341003,5.199067,87.71579,24.974648,2039.3299559999998,24019.939453,14778.799805,17392.789063,8954.400391,3056.800049,6635.5
2014-11-14,70.816063,4.704502,37.142208000000004,51.203793,54.555653,8.99121,180.61135900000002,33.145123,3.092411,16.237474,4.106953,40.089222,376.600006,29.769346,20.429892,2.87144,847.583008,20.26223,212.388809,8.270984,585.203064,70.437286,47.935741,3893.161621,14.725732,179.390152,515.188782,5.224917,87.764526,25.583199,2039.819946,24087.380859,14843.099609,17490.830078,8915.30957,3059.98999,6654.399902
2014-11-17,70.44369499999999,4.623109,37.198383,51.386051,54.646156000000005,9.116366,180.563828,33.061535,3.036185,16.190110999999998,4.058731,40.342152,380.0,30.196461,20.438,2.83167,828.471313,20.427713,214.402832,8.314946,597.812561,70.454437,48.016605,3819.582275,14.647218,175.364807,513.024353,5.300135,88.203094,26.410765,2041.319946,23797.080078,14882.5,16973.800781,8927.049805,3084.790039,6672.0
2014-11-18,70.62056,4.582412,37.160931,51.616261,54.781906000000006,9.201152,180.288101,32.940811,2.996024,16.237474,4.002471,40.776348,381.600006,30.669188,20.446108,2.783945,817.764465,20.648228,217.423859,8.390915,607.7005,70.377289,47.863869,3871.263428,14.647218,176.327393,513.024353,5.341653,89.665031,26.800304,2051.800049,23529.169922,14973.0,17344.060547,8972.540039,3120.419922,6709.100098
2014-11-19,70.639175,4.549856,37.254562,51.472378000000006,54.845261,9.277862,179.860321,32.9501,2.979959,16.161692000000002,3.97836,41.008194,383.799988,30.677481,20.438,2.775991,816.082886,20.733109,215.959106,8.446875,608.698303,71.028465,47.944736,3918.126709,14.621047,177.727509,507.813934,5.335393,89.85994,27.043707,2048.719971,23373.310547,14980.200195,17288.75,8983.519531,3123.120117,6696.600098
2014-11-20,70.93708000000001,4.541716,37.413734000000005,51.338089000000004,54.41084300000001,9.108293,180.392685,32.866524,2.979959,16.104847,3.970322,40.316856,380.600006,30.225491,20.243876,2.760082,804.492004,20.491302,214.219742,8.29497,607.972656,71.14843,48.052551,3914.622803,14.455296,179.127625,501.240845,5.229624,89.275177,26.629875,2052.75,23349.640625,15075.200195,17300.859375,8989.94043,3102.209961,6678.899902
2014-11-21,71.281509,4.557994,37.53545,51.472378000000006,54.709511,9.281898,180.24057,32.99654,2.996024,16.218529,3.986397,41.876587,377.700012,31.519266,20.680592,2.752128,830.594604,21.14876,216.279526,8.538786,608.698303,70.711472,48.349059999999994,3926.010254,14.743178,178.690094,506.210754,5.420784,90.883301,28.114769,2063.5,23437.119141,15111.099609,17357.509766,9080.549805,3194.219971,6750.799805
2014-11-25,71.858711,4.663805,37.544810999999996,52.115074,54.57375,9.411094,179.54658500000002,32.782936,3.052249,16.199585,4.090879,43.099075,387.100006,32.75499,21.125416,2.799853,829.002136,21.971605,218.202011,8.894638,617.316284,70.53154,48.411953000000004,3966.303711,14.778076,178.515076,510.218872,5.61038,92.588882,28.333784,2067.030029,23843.910156,15073.700195,17407.619141,9042.740234,3226.149902,6731.100098
2014-11-26,71.560799,4.753337,37.647808000000005,51.923229,54.609947,9.382833,179.223373,32.615776000000004,3.12454,16.209057,4.155175,42.728111,387.0,32.597416,21.028395,2.863486,828.471313,22.281279,217.881592,8.810615,615.683411,70.934219,48.771361999999996,3932.141602,14.690839,178.515076,508.214844,5.594713,91.809181,28.479826,2072.830078,24111.980469,15038.400391,17383.580078,9058.94043,3226.080078,6729.200195
2014-11-28,71.43046600000001,4.785894,37.479279,51.769740999999996,54.447041000000006,9.512029,179.690674,32.671501,3.212894,16.14274,4.227509,43.470036,395.299988,33.082581,20.882822,2.927119,829.178711,22.298292,224.4272,9.038522,622.668579,71.251244,48.951065,3919.878174,15.179368,178.952621,510.619507,5.679332,90.785835,28.942335,2067.560059,23987.449219,14744.700195,17459.849609,9150.459961,3250.929932,6722.600098
2014-12-01,70.76951600000001,4.663805,37.057949,51.175018,54.30224200000001,9.322272,179.490387,32.597195,3.140604,15.90591,4.123027,42.736538,385.600006,32.506184,20.696808,2.863486,811.30542,21.937674,220.811096,8.866658,625.934204,70.925652,48.358044,3922.068115,15.13575,178.777603,501.000427,5.622139,89.616295,28.260811,2053.439941,23367.449219,14625.299805,17590.099609,9146.179688,3232.909912,6656.399902
2014-12-02,72.072807,4.777755,37.713341,52.143845,55.279681999999994,9.378796,181.388275,33.219425,3.26912,16.24695,4.203398,43.023193,394.799988,32.348614,20.907057,2.903257,832.010437,22.255806,224.610306,8.846648,624.664185,69.760406,48.717461,3882.212646,15.266606,179.390152,509.577515,5.69657,89.908669,28.577187,2066.550049,23654.300781,14620.099609,17663.220703,9138.55957,3238.350098,6742.100098
2014-12-03,72.938591,4.761477,37.825706,52.95919,55.696006999999994,9.31016,182.113113,33.915943,3.236991,16.427469,4.195361,43.048489,395.0,32.439842,21.093077,2.895303,844.928833,22.523085,223.191315,9.074472,625.752869,69.906075,48.870193,3879.584961,15.462893,179.827713,507.413177,5.778043,91.809181,28.625864,2074.330078,23428.619141,14754.099609,17720.429688,9168.370117,3247.719971,6716.600098
2014-12-04,72.873428,4.875426,37.806976,52.93040799999999,55.551186,9.16078,183.06686399999998,34.166698,3.34141,16.351463,4.291807,42.040993,392.799988,31.527561,20.899036,2.935073,856.608887,21.975882,222.13855,8.858603,625.0271,69.083542,48.96904,3904.987061,15.310225,180.09021,503.405212,5.593932,90.103592,27.457439,2071.919922,23832.560547,14583.400391,17887.210938,9118.169922,3191.25,6679.399902
2014-12-05,73.804367,5.021934,38.490456,53.793724,56.745838,9.47973,186.404892,34.584606,3.317313,16.798019,4.404325,43.773552,403.5,32.576679,21.238647,3.038477,860.944763,22.777534,228.363693,9.126448,632.193542,68.88649,49.445240000000005,3914.622803,15.484701,180.09021,515.509338,5.78196,92.491425,28.771908,2075.3701170000004,24002.640625,14473.700195,17920.449219,9212.849609,3277.379883,6742.799805
2014-12-08,74.213951,5.217276,38.612179,54.071892000000005,56.718689000000005,9.427245,187.520691,35.290413,3.469926,16.779013,4.565067,43.630222,400.0,32.050049,21.125416,3.094156,853.688904,22.497612,226.258133,9.006557,630.832825,68.415245,49.211632,3958.858398,15.441084,179.827713,512.463257,5.713018,91.760452,28.504215,2060.310059,24047.669922,14144.200195,17935.640625,9181.240234,3247.98999,6672.200195
2014-12-09,74.102249,4.932401,38.612179,53.573097,56.519573,9.132517,187.778214,35.383282,3.333378,16.684004,4.323954,42.137943,388.200012,30.876524,20.680592,2.96689,835.549622,21.657753,218.33934,8.634765,633.554199,68.46666,49.265545,3943.090332,15.179368,182.365402,499.156616,5.509322,91.029488,27.408857,2059.820068,23485.830078,14195.700195,17813.380859,9051.389648,3162.77002,6529.5
2014-12-10,72.966515,4.973098,38.18148,52.249367,54.91765600000001,9.136553,183.11450200000002,34.723911,3.34141,16.512981,4.30788,41.69532,385.799988,30.511612,20.583572,2.982798,826.435364,21.492365,217.606934,8.630779,617.225586,67.352814,48.753387,3847.174561,15.127025,179.390152,497.713867,5.468577,91.370613,27.23843,2026.140015,23524.519531,13853.0,17412.580078,9020.830078,3150.949951,6500.0
2014-12-11,72.79895,4.940541,37.956776,52.287731,55.33398100000001,9.047731,184.583267,34.7332,3.293216,16.598492,4.283769,41.691105,382.899994,30.283543,20.591681,2.950982,819.887817,21.683226,217.194992,8.566766,607.791199,67.250008,48.906139,3781.478516,15.074683,178.16507,493.224854,5.492864,90.785835,27.506216,2035.3299559999998,23312.539063,13905.099609,17257.400391,9058.820313,3159.110107,6461.700195
2014-12-12,70.04338800000001,4.883566,37.376278000000006,51.222988,54.338443999999996,8.736855,180.081726,33.665195000000004,3.301249,16.275457,4.25162,40.633015,375.600006,29.317356,19.985069,2.943028,803.695251,21.119104,212.663437,8.350979,608.607605,66.324654,48.250221,3800.749268,14.812968,178.6026,483.685822,5.310318,88.251823,26.410765,2002.3299559999998,23249.199219,13731.099609,17371.580078,8895.349609,3067.320068,6300.600098
2014-12-15,70.21096,4.899844,37.189026,50.637852,53.542007,8.409829,176.953476,33.368010999999996,3.285184,16.009428,4.227509,39.161812,363.700012,28.500452,19.540245,2.919165,790.157837,20.516775,206.163589,8.13507,603.799683,66.470314,47.791981,3708.33667,14.542533,176.15239,474.707886,5.199067,86.838631,25.169371,1989.630005,23027.849609,13705.099609,17099.400391,8712.820313,2982.899902,6182.700195
2014-12-16,69.717567,4.867287,37.095387,49.083897,52.881325,8.458278,174.826706,32.987259,3.236991,15.885907000000001,4.187324,40.253624,372.0,28.35117,19.548353,2.887349,794.670288,20.745844,210.69516,8.402871,588.831726,67.309982,47.414597,3610.22998,14.664665,173.352173,483.765961,5.343222,85.18177,25.704853,1972.7399899999998,22670.5,13861.5,16755.320313,8795.129883,3049.98999,6331.799805
2014-12-17,71.551498,4.940541,37.778881,50.31171,54.094078,8.430016,176.467102,34.11097,3.325346,16.398970000000002,4.267695,40.030205,367.299988,28.102364,19.653479,2.943028,791.92688,20.660965,208.818451,8.270984,583.298096,68.226746,48.331084999999995,3609.791992,14.603599,173.527176,475.268951,5.35341,83.866035,25.583199,2012.890015,22585.839844,14213.900391,16819.730469,8775.879883,3051.98999,6336.5
2014-12-18,73.98123199999999,4.932401,38.490456,51.894447,55.641693000000004,8.833752,182.742569,35.383282,3.325346,16.655502,4.291807,41.514053,381.799988,29.209541,20.300447,2.943028,809.623718,21.513561,214.860565,8.474855,588.650269,67.909737,49.606976,3636.946289,14.908932,173.264633,478.395264,5.546927,85.717812,26.337793,2061.22998,22832.210938,14346.799805,17210.050781,9013.110352,3153.77002,6466.0
2014-12-19,74.223297,4.981237,38.247021000000004,51.808113,56.048962,8.680332,184.33531200000002,35.76405,3.349442,16.741011,4.315917,40.843796,388.700012,28.579237,20.446108,2.96689,820.242065,21.195427,217.606934,8.47087,613.596985,67.875458,48.92411,3788.047852,14.865313,176.852432,486.972412,5.557107,86.253853,25.850893,2070.649902,23116.630859,14468.299805,17621.400391,8976.240234,3141.280029,6545.299805
2014-12-22,74.158112,5.152162,38.34066,51.760155,56.058009999999996,8.696482,185.44163500000002,35.819771,3.477958,16.826523,4.460585,41.062996,387.899994,28.865364,20.478449,3.022569,834.399658,21.259016,220.032944,8.526831,607.60968,68.089661,49.391338,3791.114014,15.013617,177.202469,490.57962,5.554758,87.71579,26.167364,2078.540039,23408.570313,14432.400391,17635.140625,9033.450195,3154.909912,6576.700195
2014-12-29,74.390862,5.184719,38.649623999999996,52.49876,56.981152,8.817603,187.110611,36.181957000000004,3.48599,17.206564,4.524882,42.239117,393.700012,29.242712,20.486553,3.118018,856.520569,21.509283,221.955429,8.634765,606.249023,69.246338,50.05624,3872.139404,14.987446,177.727509,496.91214,5.596282,89.567566,26.045712,2090.570068,23773.179688,14663.900391,17729.839844,9034.549805,3185.169922,6633.5
2014-12-30,74.017067,5.111465,38.41555,52.604271,57.153110999999996,8.696482,186.652802,36.219105,3.445829,17.225571,4.468622,41.168385,389.200012,28.873655,20.284323,3.094156,848.556335,21.195427,220.994186,8.586775,602.80188,68.91217,49.795666,3832.283447,14.908932,177.202469,488.335144,5.500702,88.592941,25.972645,2080.350098,23501.099609,14640.0,17450.769531,8983.370117,3135.949951,6547.0
2015-01-05,71.99868000000001,5.306808,36.908142,50.407635,55.152545999999994,8.357344,179.623917,34.826065,3.566313,16.512981,4.661512,39.65081,378.0,28.015282,19.758606,3.205514,838.115417,20.550707,214.860565,8.314946,593.821106,67.584152,47.800971999999994,3774.470703,14.594874,175.889847,484.086578,5.257043,87.033562,24.706858,2020.5799559999998,23721.320313,14392.700195,17408.710938,8938.849609,3023.139893,6417.200195
2015-01-07,70.597015,5.274251,36.580441,49.083897,53.804469999999995,8.417904,178.612946,34.305991999999996,3.574345,16.094934,4.621326,37.968834,367.399994,27.223261,19.329908,3.189606,851.033875,20.397964,211.107117,8.039123,565.245789,67.130043,47.082157,3625.121338,14.621047,172.389587,481.761932,5.19828,84.791916,24.127552,2025.9000239999998,23681.259766,14285.0,16885.330078,8900.830078,3026.790039,6419.799805
2015-01-08,72.09210999999999,5.249834,37.086033,49.822502,55.00679399999999,8.700518,181.46461499999998,34.816776000000004,3.55828,16.427469,4.597215,39.199753,377.700012,28.015282,19.596819,3.205514,858.908813,20.771223,217.011902,8.235007,568.87439,67.541298,48.124428,3643.516357,14.847866,172.739594,485.930328,5.371428,86.497505,25.291117,2062.139893,23835.529297,14457.700195,17167.099609,9139.69043,3135.080078,6570.0
2015-01-09,71.045532,5.249834,36.542995,48.709793,54.050396,8.39368,178.679733,34.250275,3.566313,16.132935,4.605252,37.884521,367.700012,27.700134,19.103529,3.205514,836.25708,20.283426,211.473328,8.047119,574.045227,66.384636,47.333736,3586.141357,14.586152,172.827087,482.563629,4.713863,85.474152,23.903584,2044.810059,23919.949219,14384.900391,17197.730469,9105.700195,3042.899902,6501.100098
2015-01-13,70.260612,5.217276,35.953144,47.980778,53.594958999999996,8.648034,176.371704,33.460888,3.534184,15.629376,4.589178,39.073288,373.700012,28.085777,19.232889,3.165743,824.312073,20.928246,213.304245,8.28298,571.232971,65.716347,46.587971,3548.475342,14.961274,171.777039,484.327118,4.92195,86.010201,24.755539,2023.030029,24215.970703,14187.200195,17087.710938,9285.629883,3133.860107,6542.200195
2015-01-14,68.54124499999999,5.200997,35.044945,47.050315999999995,51.745926000000004,8.494614,171.889221,32.699348,3.542216,15.239831,4.565067,37.884521,362.700012,27.770626,18.771852,3.141881,784.05188,20.521053,204.653091,8.239002,559.621521,64.8424,46.048866,3510.371826,14.55998,169.939346,473.024445,4.878843,84.791916,24.439068,2011.27002,24112.599609,14084.400391,16795.960938,9198.200195,3089.669922,6388.5
2015-01-15,68.008606,5.249834,34.876411,45.304522999999996,50.088158,8.652069,170.22976699999998,32.114269,3.590409,14.441732,4.613289,38.854084,362.799988,28.185299,16.70952,3.173697,793.785278,20.996109,208.681152,8.414909,561.344971,64.362587,45.572655,3523.510742,12.850121,170.11438,478.475433,4.944456,86.789902,24.731247,1992.6700440000002,24350.910156,14041.799805,17108.699219,8400.610352,3157.360107,6498.799805
2015-01-16,68.830917,5.192859,35.073032,45.669028999999995,50.944365999999995,8.853938,169.028061,32.402167999999996,3.566313,14.612756,4.565067,38.773991,363.0,28.288967,15.164709,3.141881,796.882019,20.957899,205.385452,8.578805,557.625732,64.696747,46.399281,3535.336426,12.056256,170.026855,476.150726,4.928872,87.667053,25.43716,2019.4200440000002,24103.519531,14309.400391,16864.160156,7899.589844,3202.23999,6550.299805
2015-01-20,68.401054,5.087048,34.867053999999996,45.333298,50.743973,9.120404,167.502121,32.272148,3.445829,14.498741,4.484696,40.249409,380.5,30.146698,15.617641,3.062339,809.181152,21.483906,215.364044,8.698695,566.969299,64.611046,46.722747999999996,3582.637695,12.588408,172.6521,477.513519,4.997761,90.347252,26.337793,2022.550049,23951.160156,14308.400391,17366.300781,8178.899902,3244.919922,6620.100098
2015-01-21,69.840111,5.184719,35.157295,45.793732,50.907936,9.197116,168.951767,32.253578000000005,3.534184,14.641256,4.597215,40.696251,380.200012,30.445265,15.5853,3.10211,826.170471,21.72134,217.790054,8.83461,562.977905,65.639229,46.812603,3534.898438,12.614578,171.514496,485.449249,4.96004,90.590912,26.970638,2032.119995,24352.580078,14560.400391,17280.480469,8008.549805,3269.72998,6728.0
2015-01-22,72.036049,5.225415,36.25275,47.549129,52.45639,9.366684,173.615479,32.99654,3.582377,15.287335,4.621326,41.648952,386.0,31.57732,15.949232,3.110064,843.070496,22.302475,222.825119,9.138486,557.625732,64.644165,48.313122,3545.847656,12.998424,171.514496,497.232849,5.021542,92.832542,27.968632,2063.149902,24522.630859,14764.0,17329.019531,7999.47998,3322.649902,6796.600098
2015-01-23,67.65351899999999,5.28239,34.548725,46.637856,51.627506,9.193077,172.13720700000002,32.643627,3.63057,14.945295000000002,4.693661,41.31171,380.100006,31.357542,15.66619,3.125973,841.566223,22.162466,222.596268,8.994518,564.429321,65.258492,47.854881,3578.257813,13.321205,172.827087,500.840118,5.094535,93.466034,27.384468,2051.820068,24850.449219,14779.400391,17511.75,8161.160156,3382.550049,6832.799805
2015-01-26,68.47583,5.233554,35.035583,46.896843,51.709492,9.185002,172.070435,32.606491,3.638603,15.059308999999999,4.685623,41.589931,383.100006,31.598057,15.803658,3.110064,837.319641,22.27282,220.399155,8.914565,564.882996,65.163322,48.142406,3546.723389,13.539299,171.864502,502.683716,5.124878,94.440666,27.481829,2057.090088,24909.900391,14797.799805,17468.519531,8296.450195,3414.280029,6852.399902
2015-01-27,67.784348,5.119605,34.398914000000005,46.340503999999996,51.1903,9.12848,168.322281,32.188576,3.566313,14.850282,4.605252,41.18103,376.299988,30.872377,15.771319,3.062339,833.248718,21.517838,219.209015,8.782635,583.11676,64.998917,47.594307,3653.151611,13.513127,175.014786,495.389252,5.039587,94.099548,27.019318,2029.550049,24807.279297,14833.900391,17768.300781,8402.820313,3372.580078,6811.600098
